ang(deg),IA (A),IB (A),Axial torque (N*m)
57.00000000000001,3,1,-1.3342012488425443
57.00000000000001,3,2,-1.3331927114366813
57.00000000000001,3,3,-1.331205184643251
57.00000000000001,3,4,-1.3290260907576734
57.00000000000001,3,5,-1.3262844410199455
57.00000000000001,3,6,-1.323183767932197
57.00000000000001,3,7,-1.3192006726618937
57.00000000000001,3,8,-1.315013460348013
57.00000000000001,3,9,-1.3107187099775606
57.00000000000001,3,10,-1.306861755477631
57.00000000000001,4,-10,-1.7588136995399526
57.00000000000001,4,-9,-1.750998304077473
57.00000000000001,4,-8,-1.7413294576839398
57.00000000000001,4,-7,-1.73088972203297
57.00000000000001,4,-6,-1.7213223201139856
57.00000000000001,4,-5,-1.713400677446386
57.00000000000001,4,-4,-1.708545952597827
57.00000000000001,4,-3,-1.7044411397590087
57.00000000000001,4,-2,-1.7007046336834157
57.00000000000001,4,-1,-1.6976051414655533
57.00000000000001,4,0,-1.695968697408578
57.00000000000001,4,1,-1.6944262278760902
57.00000000000001,4,2,-1.692253164492878
57.00000000000001,4,3,-1.6885383679816601
57.00000000000001,4,4,-1.6830935104147262
57.00000000000001,4,5,-1.6774406668379158
57.00000000000001,4,6,-1.6717269295495532
57.00000000000001,4,7,-1.666810615501992
57.00000000000001,4,8,-1.6623297563079644
57.00000000000001,4,9,-1.6575203820922126
57.00000000000001,4,10,-1.6541679683856876
57.00000000000001,5,-10,-2.137965699981007
57.00000000000001,5,-9,-2.126238278053241
57.00000000000001,5,-8,-2.114242368337514
57.00000000000001,5,-7,-2.1010163169553073
57.00000000000001,5,-6,-2.088584105275021
57.00000000000001,5,-5,-2.079188515820399
57.00000000000001,5,-4,-2.0733042694762025
57.00000000000001,5,-3,-2.0686366278643793
57.00000000000001,5,-2,-2.0646021158363492
57.00000000000001,5,-1,-2.060825485474736
57.00000000000001,5,0,-2.0570009402900977
57.00000000000001,5,1,-2.0530188730152195
57.00000000000001,5,2,-2.0478757757460713
57.00000000000001,5,3,-2.0407869538185905
57.00000000000001,5,4,-2.0330665849133647
57.00000000000001,5,5,-2.0259671095563623
57.00000000000001,5,6,-2.0198132624227094
57.00000000000001,5,7,-2.0141881298927347
57.00000000000001,5,8,-2.009476073979097
57.00000000000001,5,9,-2.00507114465586
57.00000000000001,5,10,-2.000707783480203
57.00000000000001,6,-10,-2.513015834252498
57.00000000000001,6,-9,-2.4994089697413933
57.00000000000001,6,-8,-2.4846977217615316
57.00000000000001,6,-7,-2.4704603383469927
57.00000000000001,6,-6,-2.4558518966046217
57.00000000000001,6,-5,-2.443906172959413
57.00000000000001,6,-4,-2.4373003491367617
57.00000000000001,6,-3,-2.4325668604042527
57.00000000000001,6,-2,-2.4281732718569926
57.00000000000001,6,-1,-2.422659596840849
57.00000000000001,6,0,-2.415650191175811
57.00000000000001,6,1,-2.4071490385991785
57.00000000000001,6,2,-2.3984654724371706
57.00000000000001,6,3,-2.3898591980077697
57.00000000000001,6,4,-2.3815398699200117
57.00000000000001,6,5,-2.374217277183253
57.00000000000001,6,6,-2.3677294297799123
57.00000000000001,6,7,-2.362000346116136
57.00000000000001,6,8,-2.3565117412842467
57.00000000000001,6,9,-2.3515032911761446
57.00000000000001,6,10,-2.3448588727132575
57.00000000000001,7,-10,-2.8854563633272847
57.00000000000001,7,-9,-2.869692108220602
57.00000000000001,7,-8,-2.8541082782573133
57.00000000000001,7,-7,-2.838524392227912
57.00000000000001,7,-6,-2.823039173762057
57.00000000000001,7,-5,-2.8093916684074713
57.00000000000001,7,-4,-2.801390022851766
57.00000000000001,7,-3,-2.795701338630816
57.00000000000001,7,-2,-2.788966466439547
57.00000000000001,7,-1,-2.7797454922677565
57.00000000000001,7,0,-2.7689740388772237
57.00000000000001,7,1,-2.757827715172685
57.00000000000001,7,2,-2.7476472959924236
57.00000000000001,7,3,-2.7385608285933336
57.00000000000001,7,4,-2.730000433779278
57.00000000000001,7,5,-2.7224774316171283
57.00000000000001,7,6,-2.7158029508324724
57.00000000000001,7,7,-2.709213086117246
57.00000000000001,7,8,-2.7028715349412114
57.00000000000001,7,9,-2.695716910885445
57.00000000000001,7,10,-2.6867783361522575
57.00000000000001,8,-10,-3.2553436697975013
57.00000000000001,8,-9,-3.238637750688871
57.00000000000001,8,-8,-3.2219302357667576
57.00000000000001,8,-7,-3.2059444299819786
57.00000000000001,8,-6,-3.1902781037464565
57.00000000000001,8,-5,-3.175904966260592
57.00000000000001,8,-4,-3.16464990436019
57.00000000000001,8,-3,-3.154860089206625
57.00000000000001,8,-2,-3.143763406837955
57.00000000000001,8,-1,-3.1319954057230386
57.00000000000001,8,0,-3.1200295340324598
57.00000000000001,8,1,-3.1083336604266107
57.00000000000001,8,2,-3.0971115347633233
57.00000000000001,8,3,-3.0871217569045273
57.00000000000001,8,4,-3.078034620747805
57.00000000000001,8,5,-3.0699916420836155
57.00000000000001,8,6,-3.0625949671639754
57.00000000000001,8,7,-3.0552440970201467
57.00000000000001,8,8,-3.0474626066523793
57.00000000000001,8,9,-3.037017049188779
57.00000000000001,8,10,-3.0254096294381836
57.00000000000001,9,-10,-3.6240258516114414
57.00000000000001,9,-9,-3.606403696325679
57.00000000000001,9,-8,-3.589290359766435
57.00000000000001,9,-7,-3.5728234192819284
57.00000000000001,9,-6,-3.5561435580057132
57.00000000000001,9,-5,-3.5401926467228795
57.00000000000001,9,-4,-3.5237277798008186
57.00000000000001,9,-3,-3.508824110649151
57.00000000000001,9,-2,-3.4955688609627087
57.00000000000001,9,-1,-3.4827645349365417
57.00000000000001,9,0,-3.470685611225218
57.00000000000001,9,1,-3.4585923143095196
57.00000000000001,9,2,-3.4467725625637358
57.00000000000001,9,3,-3.43515200489235
57.00000000000001,9,4,-3.4250095973642143
57.00000000000001,9,5,-3.416378166915901
57.00000000000001,9,6,-3.408199478663474
57.00000000000001,9,7,-3.3995449562675066
57.00000000000001,9,8,-3.3887850500529977
57.00000000000001,9,9,-3.376033289806582
57.00000000000001,9,10,-3.3632728707884483
57.00000000000001,10,-10,-3.9914813928809205
57.00000000000001,10,-9,-3.9735943286897877
57.00000000000001,10,-8,-3.9555908751084368
57.00000000000001,10,-7,-3.9379941591588508
57.00000000000001,10,-6,-3.918080597427372
57.00000000000001,10,-5,-3.8978893045458936
57.00000000000001,10,-4,-3.879544326262503
57.00000000000001,10,-3,-3.861751081516419
57.00000000000001,10,-2,-3.846727700803488
57.00000000000001,10,-1,-3.8334800705449488
57.00000000000001,10,0,-3.820925268470623
57.00000000000001,10,1,-3.8083267738893896
57.00000000000001,10,2,-3.7954467977857065
57.00000000000001,10,3,-3.7827692665732835
57.00000000000001,10,4,-3.7711982271147986
57.00000000000001,10,5,-3.761832249028398
57.00000000000001,10,6,-3.752145357007334
57.00000000000001,10,7,-3.7407495051520145
57.00000000000001,10,8,-3.727549169793147
57.00000000000001,10,9,-3.7139853390692146
57.00000000000001,10,10,-3.6986333035589634
58.00000000000001,-10,-10,4.2044191986354305
58.00000000000001,-10,-9,4.141141739739518
58.00000000000001,-10,-8,4.080816911179223
58.00000000000001,-10,-7,4.016702780212193
58.00000000000001,-10,-6,3.9508443949003476
58.00000000000001,-10,-5,3.8852387554758843
58.00000000000001,-10,-4,3.8198767106277174
58.00000000000001,-10,-3,3.754036332088621
58.00000000000001,-10,-2,3.6903679956692246
58.00000000000001,-10,-1,3.6297895837059
58.00000000000001,-10,0,3.5705873591839437
58.00000000000001,-10,1,3.511623411420633
58.00000000000001,-10,2,3.4511560409745603
58.00000000000001,-10,3,3.3936386402175294
58.00000000000001,-10,4,3.3387732816930993
58.00000000000001,-10,5,3.2851025460357093
58.00000000000001,-10,6,3.2314431516985906
58.00000000000001,-10,7,3.1765650645635803
58.00000000000001,-10,8,3.1204246854608284
58.00000000000001,-10,9,3.064899248453493
58.00000000000001,-10,10,3.012239384838691
58.00000000000001,-9,-10,3.78532696834141
58.00000000000001,-9,-9,3.7267138627046483
58.00000000000001,-9,-8,3.6670295678701286
58.00000000000001,-9,-7,3.603773553845356
58.00000000000001,-9,-6,3.539476468260468
58.00000000000001,-9,-5,3.4747564387949295
58.00000000000001,-9,-4,3.409421348233767
58.00000000000001,-9,-3,3.345378410810735
58.00000000000001,-9,-2,3.2860568662203558
58.00000000000001,-9,-1,3.2270853233289216
58.00000000000001,-9,0,3.1687842586846253
58.00000000000001,-9,1,3.1100743246885147
58.00000000000001,-9,2,3.053333792885624
58.00000000000001,-9,3,2.9990765131267354
58.00000000000001,-9,4,2.945690802032433
58.00000000000001,-9,5,2.8923440595010863
58.00000000000001,-9,6,2.8391659075265774
58.00000000000001,-9,7,2.7851188003763894
58.00000000000001,-9,8,2.732213134984319
58.00000000000001,-9,9,2.6814589612926816
58.00000000000001,-9,10,2.6308189123401675
58.00000000000001,-8,-10,3.3696882684927045
58.00000000000001,-8,-9,3.3118246395992954
58.00000000000001,-8,-8,3.2532531183030695
58.00000000000001,-8,-7,3.1918023131633584
58.00000000000001,-8,-6,3.1281651878353296
58.00000000000001,-8,-5,3.0637011229123705
58.00000000000001,-8,-4,3.000391396972215
58.00000000000001,-8,-3,2.9406444055856493
58.00000000000001,-8,-2,2.8826122165913244
58.00000000000001,-8,-1,2.8244743492526436
58.00000000000001,-8,0,2.766942027405418
58.00000000000001,-8,1,2.712180597974383
58.00000000000001,-8,2,2.6586127201176986
58.00000000000001,-8,3,2.605661863614846
58.00000000000001,-8,4,2.5529762207603848
58.00000000000001,-8,5,2.4995987148734047
58.00000000000001,-8,6,2.446474703052605
58.00000000000001,-8,7,2.3955481925173574
58.00000000000001,-8,8,2.347124948757517
58.00000000000001,-8,9,2.298935450477658
58.00000000000001,-8,10,2.2506293695513655
58.00000000000001,-7,-10,2.9536528170739245
58.00000000000001,-7,-9,2.896217304576286
58.00000000000001,-7,-8,2.8394269058989683
58.00000000000001,-7,-7,2.7794917151501535
58.00000000000001,-7,-6,2.716692190867016
58.00000000000001,-7,-5,2.654073495520332
58.00000000000001,-7,-4,2.5951962923827696
58.00000000000001,-7,-3,2.5374525549127807
58.00000000000001,-7,-2,2.480407876748428
58.00000000000001,-7,-1,2.4221010820852205
58.00000000000001,-7,0,2.368554321997568
58.00000000000001,-7,1,2.3171431598645795
58.00000000000001,-7,2,2.26496671752767
58.00000000000001,-7,3,2.2127655445953174
58.00000000000001,-7,4,2.1598178570077144
58.00000000000001,-7,5,2.1067170765792635
58.00000000000001,-7,6,2.0561332487212858
58.00000000000001,-7,7,2.0089888034915027
58.00000000000001,-7,8,1.9627908941016556
58.00000000000001,-7,9,1.9171604268842233
58.00000000000001,-7,10,1.8709118782253435
58.00000000000001,-6,-10,2.5371230127805506
58.00000000000001,-6,-9,2.481619868020416
58.00000000000001,-6,-8,2.42575766001376
58.00000000000001,-6,-7,2.3666912872706214
58.00000000000001,-6,-6,2.3065786883394206
58.00000000000001,-6,-5,2.2489726070455536
58.00000000000001,-6,-4,2.191969473917199
58.00000000000001,-6,-3,2.1345315409953547
58.00000000000001,-6,-2,2.0774207618330074
58.00000000000001,-6,-1,2.0237956115796463
58.00000000000001,-6,0,1.973078123176251
58.00000000000001,-6,1,1.9230697116568323
58.00000000000001,-6,2,1.8717148763285856
58.00000000000001,-6,3,1.8196550058525225
58.00000000000001,-6,4,1.7670597340774692
58.00000000000001,-6,5,1.716693940049328
58.00000000000001,-6,6,1.669890844263684
58.00000000000001,-6,7,1.624377705494789
58.00000000000001,-6,8,1.579740433865495
58.00000000000001,-6,9,1.5354653001531944
58.00000000000001,-6,10,1.4913062173421678
58.00000000000001,-5,-10,2.1216814147154985
58.00000000000001,-5,-9,2.067179739014128
58.00000000000001,-5,-8,2.012012106669356
58.00000000000001,-5,-7,1.9550258244530945
58.00000000000001,-5,-6,1.9003708199170466
58.00000000000001,-5,-5,1.8451384044189496
58.00000000000001,-5,-4,1.788774719917892
58.00000000000001,-5,-3,1.7321346367372892
58.00000000000001,-5,-2,1.6785763291848332
58.00000000000001,-5,-1,1.6279474004070051
58.00000000000001,-5,0,1.5785264744599459
58.00000000000001,-5,1,1.5290247078890478
58.00000000000001,-5,2,1.4781176324051128
58.00000000000001,-5,3,1.426553192677155
58.00000000000001,-5,4,1.3767669619418215
58.00000000000001,-5,5,1.3310518887599159
58.00000000000001,-5,6,1.2853951389312355
58.00000000000001,-5,7,1.2412828243439817
58.00000000000001,-5,8,1.1973558199547385
58.00000000000001,-5,9,1.1542873340593887
58.00000000000001,-5,10,1.111446689867051
58.00000000000001,-4,-10,1.706884319492336
58.00000000000001,-4,-9,1.6527016481872518
58.00000000000001,-4,-8,1.5996101188274408
58.00000000000001,-4,-7,1.547265048080372
58.00000000000001,-4,-6,1.494336182629108
58.00000000000001,-4,-5,1.4410507575304208
58.00000000000001,-4,-4,1.3857425032701631
58.00000000000001,-4,-3,1.332917747118551
58.00000000000001,-4,-2,1.2826445275521854
58.00000000000001,-4,-1,1.233298305895444
58.00000000000001,-4,0,1.1842230758659682
58.00000000000001,-4,1,1.1350628755469447
58.00000000000001,-4,2,1.0845282564324061
58.00000000000001,-4,3,1.03584243940271
58.00000000000001,-4,4,0.9903808267793618
58.00000000000001,-4,5,0.9460564201311894
58.00000000000001,-4,6,0.9021545242642968
58.00000000000001,-4,7,0.8587279254483775
58.00000000000001,-4,8,0.8159616155216148
58.00000000000001,-4,9,0.774248244443499
58.00000000000001,-4,10,0.735422706526515
58.00000000000001,-3,-10,1.292098966773978
58.00000000000001,-3,-9,1.2399735187302443
58.00000000000001,-3,-8,1.191032210468934
58.00000000000001,-3,-7,1.1403696831162011
58.00000000000001,-3,-6,1.0884525138618961
58.00000000000001,-3,-5,1.0358332323372397
58.00000000000001,-3,-4,0.9860275464585584
58.00000000000001,-3,-3,0.936438410972496
58.00000000000001,-3,-2,0.8877197615457619
58.00000000000001,-3,-1,0.8390574846927448
58.00000000000001,-3,0,0.7902634965036686
58.00000000000001,-3,1,0.7412308735290315
58.00000000000001,-3,2,0.6934340465365617
58.00000000000001,-3,3,0.6493332463980177
58.00000000000001,-3,4,0.60592809209775
58.00000000000001,-3,5,0.5628631082463454
58.00000000000001,-3,6,0.5198797817266705
58.00000000000001,-3,7,0.4775945270746242
58.00000000000001,-3,8,0.437906773428307
58.00000000000001,-3,9,0.400317456508822
58.00000000000001,-3,10,0.3626742693512999
58.00000000000001,-2,-10,0.879037887303842
58.00000000000001,-2,-9,0.8310387309002187
58.00000000000001,-2,-8,0.7835885468274199
58.00000000000001,-2,-7,0.7334918066004186
58.00000000000001,-2,-6,0.6824070454540866
58.00000000000001,-2,-5,0.6338671452115329
58.00000000000001,-2,-4,0.5874840674594278
58.00000000000001,-2,-3,0.540960198189504
58.00000000000001,-2,-2,0.4931271178237874
58.00000000000001,-2,-1,0.44494601882659257
58.00000000000001,-2,0,0.39633644279124214
58.00000000000001,-2,1,0.35021793283247893
58.00000000000001,-2,2,0.30713633039499577
58.00000000000001,-2,3,0.2645619667422909
58.00000000000001,-2,4,0.22244983794861098
58.00000000000001,-2,5,0.18040634127987337
58.00000000000001,-2,6,0.1400818274976601
58.00000000000001,-2,7,0.10206435840024418
58.00000000000001,-2,8,0.06470665790810086
58.00000000000001,-2,9,0.02753855505140322
58.00000000000001,-2,10,-0.008957857927136686
58.00000000000001,-1,-10,0.4695144828832671
58.00000000000001,-1,-9,0.4233384708979638
58.00000000000001,-1,-8,0.37660606428440757
58.00000000000001,-1,-7,0.326823027942171
58.00000000000001,-1,-6,0.2792943906351789
58.00000000000001,-1,-5,0.2342312984304861
58.00000000000001,-1,-4,0.18970424355059215
58.00000000000001,-1,-3,0.14481669672559383
58.00000000000001,-1,-2,0.09842834960158489
58.00000000000001,-1,-1,0.050783769595783505
58.00000000000001,-1,0,0.005791098896731489
58.00000000000001,-1,1,-0.035838642639346385
58.00000000000001,-1,2,-0.07778652389851486
58.00000000000001,-1,3,-0.1194333215580875
58.00000000000001,-1,4,-0.15965176850440888
58.00000000000001,-1,5,-0.19744206534459313
58.00000000000001,-1,6,-0.23437549182568457
58.00000000000001,-1,7,-0.2713941259720648
58.00000000000001,-1,8,-0.3081948632149609
58.00000000000001,-1,9,-0.3440299581809253
58.00000000000001,-1,10,-0.37804289034634986
58.00000000000001,0,-10,0.06125358661172979
58.00000000000001,0,-9,0.015979892958695008
58.00000000000001,0,-8,-0.030195542047263033
58.00000000000001,0,-7,-0.07637229775107598
58.00000000000001,0,-6,-0.12086110046719718
58.00000000000001,0,-5,-0.16457727771596242
58.00000000000001,0,-4,-0.20809078853493507
58.00000000000001,0,-3,-0.25224093219408594
58.00000000000001,0,-2,-0.29680145135177116
58.00000000000001,0,-1,-0.3400999171364165
58.00000000000001,0,0,-0.3805099440904339
58.00000000000001,0,1,-0.42084725831177
58.00000000000001,0,2,-0.460822365372592
58.00000000000001,0,3,-0.4993606630650915
58.00000000000001,0,4,-0.5355724180692202
58.00000000000001,0,5,-0.5721176472478067
58.00000000000001,0,6,-0.6083975829114213
58.00000000000001,0,7,-0.6447376071412654
58.00000000000001,0,8,-0.6795989108258536
58.00000000000001,0,9,-0.7123247615374364
58.00000000000001,0,10,-0.743354978401801
58.00000000000001,1,-10,-0.3466320971538476
58.00000000000001,1,-9,-0.391187279092546
58.00000000000001,1,-8,-0.43367357832187775
58.00000000000001,1,-7,-0.4768057093375012
58.00000000000001,1,-6,-0.5196813783423833
58.00000000000001,1,-5,-0.5627219879529856
58.00000000000001,1,-4,-0.6063561056703126
58.00000000000001,1,-3,-0.64932239971654
58.00000000000001,1,-2,-0.6896006098109636
58.00000000000001,1,-1,-0.7273029742453611
58.00000000000001,1,0,-0.7654353472853648
58.00000000000001,1,1,-0.8025093060110091
58.00000000000001,1,2,-0.8386497168268683
58.00000000000001,1,3,-0.8745002834084269
58.00000000000001,1,4,-0.9105680918630558
58.00000000000001,1,5,-0.9467887448376182
58.00000000000001,1,6,-0.9822679410884682
58.00000000000001,1,7,-1.0156193948129526
58.00000000000001,1,8,-1.047063021669032
58.00000000000001,1,9,-1.07722157830917
58.00000000000001,1,10,-1.107039505099959
58.00000000000001,2,-10,-0.7541292760875185
58.00000000000001,2,-9,-0.7951932550081696
58.00000000000001,2,-8,-0.8344851199646434
58.00000000000001,2,-7,-0.8756593011551423
58.00000000000001,2,-6,-0.9179752626824027
58.00000000000001,2,-5,-0.9606790512033314
58.00000000000001,2,-4,-1.0032497875372495
58.00000000000001,2,-3,-1.0430761090205176
58.00000000000001,2,-2,-1.0789327093327634
58.00000000000001,2,-1,-1.1133405870542143
58.00000000000001,2,0,-1.1458599764266855
58.00000000000001,2,1,-1.1789531629248278
58.00000000000001,2,2,-1.213663213668882
58.00000000000001,2,3,-1.2492154028233629
58.00000000000001,2,4,-1.285184837146167
58.00000000000001,2,5,-1.320245915178468
58.00000000000001,2,6,-1.3525928162548622
58.00000000000001,2,7,-1.382582719201317
58.00000000000001,2,8,-1.4120240038384475
58.00000000000001,2,9,-1.4412481126504608
58.00000000000001,2,10,-1.4705671786627033
58.00000000000001,3,-10,-1.1583504681150696
58.00000000000001,3,-9,-1.1961983372151215
58.00000000000001,3,-8,-1.234048024122219
58.00000000000001,3,-7,-1.2741774309488019
58.00000000000001,3,-6,-1.3158957139487053
58.00000000000001,3,-5,-1.3575473681820143
58.00000000000001,3,-4,-1.3966191158866468
58.00000000000001,3,-3,-1.4319741961816752
58.00000000000001,3,-2,-1.4640560446332669
58.00000000000001,3,-1,-1.493804033105422
58.00000000000001,3,0,-1.5235227366297928
58.00000000000001,3,1,-1.554843504858857
58.00000000000001,3,2,-1.5885174554785362
58.00000000000001,3,3,-1.6236840712426597
58.00000000000001,3,4,-1.6574645378454893
58.00000000000001,3,5,-1.6892991081428357
58.00000000000001,3,6,-1.7187245059526968
58.00000000000001,3,7,-1.747970453557998
58.00000000000001,3,8,-1.7764698548053086
58.00000000000001,3,9,-1.8049391656312863
58.00000000000001,3,10,-1.8333558361939155
58.00000000000001,4,-10,-1.5595992796133806
58.00000000000001,4,-9,-1.5960369513595132
58.00000000000001,4,-8,-1.6330564351667423
58.00000000000001,4,-7,-1.6726184970670261
58.00000000000001,4,-6,-1.7126817427774248
58.00000000000001,4,-5,-1.7503632403698266
58.00000000000001,4,-4,-1.7839469000682848
58.00000000000001,4,-3,-1.8147656730019313
58.00000000000001,4,-2,-1.8441255565029715
58.00000000000001,4,-1,-1.8730491465831653
58.00000000000001,4,0,-1.9015244168137135
58.00000000000001,4,1,-1.9309890068044913
58.00000000000001,4,2,-1.962543329573518
58.00000000000001,4,3,-1.994339508372554
58.00000000000001,4,4,-2.0258830450262058
58.00000000000001,4,5,-2.0557936126369474
58.00000000000001,4,6,-2.0843161580158873
58.00000000000001,4,7,-2.1125872479596657
58.00000000000001,4,8,-2.140357177319369
58.00000000000001,4,9,-2.167662524538175
