 ang (deg),IA (A),IB (A),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb),Axial torque (N*m)
54,-30,-50,-0.004638335940864519,0.006839325929015987,-0.0031548915408133025,3.861338343317342
54,-30,-40,-0.004650455960048078,0.012995649859000957,-0.0094358100136433,5.0899716767638346
54,-30,-30,-0.004661000264048282,0.019152719128743678,-0.01568244238843331,6.328777302909179
54,-30,-20,-0.004665199542124569,0.025254346484122978,-0.021886497862320064,7.554223779124256
54,-30,-10,-0.0046532999530805395,0.030684110110935373,-0.027981004410906275,8.607809865819728
54,-30,0,-0.004615015757164337,0.03519783396589588,-0.03338607304635237,9.466037156764076
54,-30,10,-0.004548215142847436,0.038748164233061086,-0.03780914496367072,10.14102540571462
54,-30,20,-0.0044588453534443176,0.04164533956177197,-0.04128884733241496,10.722998719333706
54,-30,30,-0.004365729656571593,0.0441624217278158,-0.04411940391298691,11.262951013103182
54,-30,40,-0.004268715164333139,0.04625479215109033,-0.04657671376831618,11.722897975989898
54,-30,50,-0.004180429631448331,0.048167188331077186,-0.048625212674312766,12.183250761382165
54,-30,60,-0.004107449181773016,0.049880843616207364,-0.05045916316772771,12.611258972632584
54,-30,70,-0.00405102899291395,0.05141940995447036,-0.0520753799320095,13.021309168947392
54,-30,80,-0.0039967531764958895,0.052846928051642546,-0.05355649675256658,13.414763075351127
54,-30,90,-0.0039504745662708955,0.05419451152306764,-0.05493705993269356,13.797976052285897
54,-30,100,-0.0039124728083702745,0.055465707120356256,-0.05622519455156875,14.171829018960011
54,-20,-100,0.0011005972524808772,-0.02045683047060207,0.0186993977155082,-4.734411616872786
54,-20,-90,0.0011505663962051564,-0.015682108069767497,0.013869354779669735,-3.7914136891081407
54,-20,-80,0.0011891919981283038,-0.010592494768089183,0.00863417663292023,-2.8202799751503385
54,-20,-70,0.0012141587845537476,-0.005150653983947289,0.0030043247575561823,-1.8042358434047852
54,-20,-60,0.00122564703979196,7.568666588429697E-4,-0.003131977289755724,-0.706171916839278
54,-20,-50,0.001231733473306972,0.006840901209821867,-0.009446215071871291,0.45743586098111244
54,-20,-40,0.00123461696405028,0.012972120491860507,-0.015715016108622002,1.6573686567993424
54,-20,-30,0.0012412692262652586,0.01910425596432928,-0.021941925364594377,2.8707598675449497
54,-20,-20,0.0012471520146294817,0.025186547613989023,-0.028106594589322305,4.078364271042167
54,-20,-10,0.0012507270753871378,0.0305117921425967,-0.03362456956194291,5.145318059559911
54,-20,0,0.0012432714281354965,0.03494145394036822,-0.03810052804609395,6.086236778247952
54,-20,10,0.0012243854956101856,0.03846941869186442,-0.04158177167503461,6.892508241883602
54,-20,20,0.0012013327477132956,0.04142220480883085,-0.04439498121243779,7.617559147022285
54,-20,30,0.0011999960184197194,0.04394396548942416,-0.04680832470259612,8.259335038719739
54,-20,40,0.0011858650404232248,0.046096049510215634,-0.048794489678858154,8.85157942303066
54,-20,50,0.001169179692765143,0.048046224898734946,-0.05058409321442761,9.421085313360107
54,-20,60,0.001154387180072116,0.04980146856045971,-0.05216280808510211,9.949136153206283
54,-20,70,0.0011444531774832194,0.051376819496678855,-0.05361808126259901,10.42693663199981
54,-20,80,0.0011558076670748162,0.05282194938667466,-0.05498717853512279,10.865507570358785
54,-20,90,0.0011681830453011564,0.05417876353108355,-0.05626203510922222,11.286866871221108
54,-20,100,0.0011727783666611639,0.055451218573533835,-0.05741652823234075,11.69705099670846
54,-10,-100,0.006973530462053725,-0.020161217395669194,0.014050351676136979,-7.831941223912573
54,-10,-90,0.0070635490066070245,-0.015479619931251423,0.008736065456664386,-6.993475863808651
54,-10,-80,0.0071318374135419605,-0.010474862286294316,0.003047418236425365,-6.119797015556175
54,-10,-70,0.007177198245068872,-0.005100942999393544,-0.0031185478945635827,-5.1983082251989705
54,-10,-60,0.007208544519476085,7.87122835458418E-4,-0.009450689457796882,-4.145499606551421
54,-10,-50,0.0072350714434771465,0.006832265772801138,-0.015744378303340377,-3.0120881371451875
54,-10,-40,0.0072522839190011885,0.012943156052935901,-0.02199367424849902,-1.8274801683147384
54,-10,-30,0.007252593001918369,0.019053870715540162,-0.028166079224934165,-0.6150394225411755
54,-10,-20,0.007235751115750702,0.025080236732839673,-0.03377510496006909,0.6393834842145788
54,-10,-10,0.007195511056034264,0.030299445332933998,-0.03832235508537764,1.793361924194998
54,-10,0,0.007111854753966652,0.03465600358763124,-0.0418102600599462,2.849214824021245
54,-10,10,0.007008584400200449,0.03816695535376425,-0.04461810467388702,3.7605890975466165
54,-10,20,0.006880564535627464,0.04114142839220939,-0.047002965662067415,4.597065901481634
54,-10,30,0.006763733977745379,0.04371744842343216,-0.04892692713509598,5.372469172197969
54,-10,40,0.006651296356876764,0.04592761216781811,-0.050680163958882675,6.070868965514425
54,-10,50,0.006556595599780872,0.047903847543101855,-0.05223190020613084,6.71614643120586
54,-10,60,0.006475958029852059,0.049705360194464254,-0.053665962614471395,7.311244373643213
54,-10,70,0.0064278236680360085,0.05131229987341803,-0.055019941510578096,7.836472512734986
54,-10,80,0.006395982847344052,0.05278108553745595,-0.056288560009522336,8.316613801679939
54,-10,90,0.006369363669116414,0.054147086691499945,-0.05743827297313821,8.778011307975769
54,-10,100,0.006350196051051103,0.05542010011605364,-0.05849667203459135,9.209522493284265
54,0,-100,0.012908997723073318,-0.019903483696169788,0.008852777371593078,-11.066086751614636
54,0,-90,0.013017623007460065,-0.015308371677187576,0.0030993497872770265,-10.31558225467167
54,0,-80,0.013105883800749068,-0.010382744671820909,-0.003109696657391122,-9.533048118387617
54,0,-70,0.01317840317885332,-0.005041148377310858,-0.00944524222487935,-8.652431347509228
54,0,-60,0.013229513516336075,8.159381751719919E-4,-0.015762954106540706,-7.616224005706119
54,0,-50,0.013255392313989743,0.006834139308303886,-0.022016768551160224,-6.484915760876832
54,0,-40,0.013263625264432309,0.012914392148267608,-0.028201293227711543,-5.2957254336168145
54,0,-30,0.013252343303822474,0.018981005541424196,-0.033860519938221395,-4.0386784552421595
54,0,-20,0.013190506941160834,0.024912353979262458,-0.03845209997138491,-2.6805973438783353
54,0,-10,0.013081712867102182,0.03003551552745952,-0.04198951484187316,-1.4125037054754117
54,0,0,0.012925098820547817,0.034350743294900274,-0.044770507050210476,-0.2561484203737018
54,0,10,0.0127276107194971,0.03786655179312339,-0.04714001707775104,0.7617122071702628
54,0,20,0.012507986754496374,0.040826221602980134,-0.04902578397671501,1.694278691951164
54,0,30,0.012290891968762485,0.04349395381517298,-0.050743720502722064,2.572816664821973
54,0,40,0.012115027862359741,0.04572190529779022,-0.05229063402710977,3.3303102029484553
54,0,50,0.011962309753068001,0.04774607681122704,-0.05370743909408621,4.03103725698253
54,0,60,0.011837256960331298,0.049581487475124954,-0.055045247981635355,4.671334371269324
54,0,70,0.011735052854804806,0.05122827215873565,-0.0562995804597163,5.252511030938603
54,0,80,0.011655107834577311,0.05272136534907569,-0.0574547087778979,5.780747967662155
54,0,90,0.011589662919822791,0.05409606639750618,-0.05850749695494348,6.26650788185768
54,0,100,0.011535600298229351,0.05537919057209341,-0.05949000423287622,6.726252903159854
54,10,-100,0.018798054768043564,-0.019697190457590066,0.003152622278158713,-14.398817090607029
54,10,-90,0.018913293589133663,-0.015187807307043503,-0.0031029643748003515,-13.7322011084859
54,10,-80,0.019002083036389252,-0.010287562697439589,-0.009432102821138363,-12.973634930932477
54,10,-70,0.019072510653001248,-0.004962141630732181,-0.01575459089546992,-12.08964330309589
54,10,-60,0.019118599028805902,8.556844705424999E-4,-0.022018146455453056,-11.052558698221205
54,10,-50,0.019152835942597268,0.0068487785456363085,-0.02822248354465622,-9.9184346683122
54,10,-40,0.0191582039887103,0.01287681694687275,-0.033904181039681854,-8.686291723621387
54,10,-30,0.01909986968050881,0.01886278187167868,-0.03853475809478704,-7.312211860481401
54,10,-20,0.018977642244839187,0.02469406539930698,-0.042114848406304084,-5.841549359640061
54,10,-10,0.018787513305368587,0.029755950578791483,-0.0448623841411329,-4.456604939243595
54,10,0,0.018561071301563755,0.03404742572384658,-0.04720682963684493,-3.212304024715081
54,10,10,0.01827911446890367,0.0375395728294289,-0.049087239857443045,-2.1065456752262977
54,10,20,0.017987679072424496,0.040513091424619195,-0.05079320974863625,-1.117977831144624
54,10,30,0.017670536156491917,0.04322131038694674,-0.05233148309844293,-0.16865049908881227
54,10,40,0.01738985227464692,0.04547447398465482,-0.05374077192210642,0.6481334964820683
54,10,50,0.017137243702185202,0.04754534173890384,-0.055065674722595645,1.4183715744074836
54,10,60,0.016911501665110518,0.049416011936192356,-0.056302681604763954,2.1273470386095488
54,10,70,0.016719933246858654,0.05110009095088471,-0.05746120363071539,2.773997745063269
54,10,80,0.016567224615735236,0.05261703902231266,-0.05851009400704352,3.3475175981098095
54,10,90,0.016450548061757712,0.05400968417360102,-0.059491732442432936,3.868674840443746
54,10,100,0.01635532325332763,0.05531203763781674,-0.06044631228238519,4.356149333888487
54,20,-100,0.02433227851190634,-0.01959155215084835,-0.003087704116632425,-17.73722453991122
54,20,-90,0.024368767624554304,-0.015100024875383995,-0.009404604045790623,-17.057378338663803
54,20,-80,0.024394164003535383,-0.010203468392440091,-0.015711880201990023,-16.271522797822048
54,20,-70,0.024411551634376513,-0.0048865372514730575,-0.02199078000486367,-15.363085897783886
54,20,-60,0.024431979667795856,9.106239514696593E-4,-0.028200105320060797,-14.312148151972549
54,20,-50,0.024432806959021183,0.006854424161003574,-0.03391110470970478,-13.120260940838298
54,20,-40,0.02438667500208567,0.01281079186154101,-0.03857460105510083,-11.762736488819034
54,20,-30,0.024286221256481704,0.018698603326917203,-0.04218759798180755,-10.273296624079398
54,20,-20,0.024118791750631283,0.02443040867728887,-0.044924996159416114,-8.694481183571522
54,20,-10,0.023865721287616954,0.029450900362155866,-0.04723496143662344,-7.224810170404414
54,20,0,0.023550133304369343,0.03370827146067677,-0.04914354965398485,-5.898024538109979
54,20,10,0.02318671247789008,0.037145338812961226,-0.050834106047210566,-4.756200739464147
54,20,20,0.022780745612845692,0.04010008985435238,-0.05237150449000499,-3.713072170678394
54,20,30,0.022344162540585407,0.04280225287631104,-0.05377506993921554,-2.7081732228358413
54,20,40,0.021907498094123987,0.045118024592749294,-0.055084504066643836,-1.796777838027978
54,20,50,0.021526525067173386,0.047233356417112286,-0.056310279459520114,-0.942710027553807
54,20,60,0.021191079474553495,0.04915488525564032,-0.0574696307707387,-0.169657678848322
54,20,70,0.020907225853290003,0.050870295871519776,-0.05852462550694983,0.5320016281979536
54,20,80,0.02067072257793572,0.052435253392761234,-0.05950478469739901,1.169574690514942
54,20,90,0.020489867192536395,0.05386641025709353,-0.060458401588710284,1.7362631649143143
54,20,100,0.02034345144327396,0.055186341063952156,-0.06135849204356097,2.2534307796201927
54,30,-100,0.029180560644652628,-0.019551900399207317,-0.009346319844998546,-20.882805323419902
54,30,-90,0.029109882678906154,-0.015056831881528862,-0.01562960443323851,-20.158442691521046
54,30,-80,0.029035190691610348,-0.010149590266477366,-0.021900915262580953,-19.324312632325928
54,30,-70,0.02897100088535596,-0.004824572260323668,-0.028118509906870176,-18.37510676893976
54,30,-60,0.028942189259628468,9.676867148570909E-4,-0.03386323113995968,-17.250327681219897
54,30,-50,0.028877624439440558,0.006840400722611539,-0.03855966747991615,-15.927036529968866
54,30,-40,0.028779115263248226,0.012710501145544147,-0.04221732528001301,-14.443418077495158
54,30,-30,0.028622946480777497,0.018507453829105184,-0.04497083089048202,-12.841468633868821
54,30,-20,0.028430093545268566,0.024170395431327506,-0.04727574810602558,-11.205456510461417
54,30,-10,0.02815201748184073,0.029113172571182906,-0.04917219738633417,-9.69081165139957
54,30,0,0.027802155375496417,0.033294385814813046,-0.050885187930420774,-8.345779302705433
54,30,10,0.0273668044458599,0.03666554488168836,-0.052417121850677255,-7.178089903744232
54,30,20,0.026839086963198762,0.03959326399589495,-0.0537939795045264,-6.070820137819123
54,30,30,0.026296818160474987,0.04227923070044488,-0.055101261356315615,-5.014004906501406
54,30,40,0.025729519898147157,0.04462298877183749,-0.056319245058351834,-4.0277412053502735
54,30,50,0.02519500253435878,0.04679394878629606,-0.0574857411414536,-3.0956185519550847
54,30,60,0.02472341216428804,0.048758009999000956,-0.058544765306484274,-2.244526239555279
54,30,70,0.02431214091950176,0.05053007375703341,-0.059530674595589236,-1.462445660385794
54,30,80,0.023970595032035833,0.052149434888573265,-0.060480045923946645,-0.7555390300452993
54,30,90,0.023695616153740048,0.05363712062864708,-0.061383634743827305,-0.12238305083751998
54,30,100,0.023471257258900195,0.05499765656825215,-0.06221083735800854,0.45766252808920216
54,40,-100,0.03329485737261419,-0.019544133765752033,-0.015507304839578292,-23.754117741983542
54,40,-90,0.03312125311869382,-0.015061756312731125,-0.02175033831958994,-22.991424462142557
54,40,-80,0.0329436376487892,-0.010111627281635447,-0.027971442042505207,-22.097336498522083
54,40,-70,0.03281142145067345,-0.004749005675150799,-0.03372632436348753,-21.057903868416272
54,40,-60,0.03271057667791734,9.944830939498858E-4,-0.038468103027620756,-19.79072889083804
54,40,-50,0.03257329686179,0.006790918599119696,-0.04217816593320857,-18.333598757389147
54,40,-40,0.03240911114023942,0.01257074190340971,-0.04497891857755113,-16.74246549329429
54,40,-30,0.03223221860929078,0.01830526184666296,-0.04731768519318015,-15.096921906668975
54,40,-20,0.03202657275870346,0.023882893627758445,-0.04920576442614924,-13.424952569792291
54,40,-10,0.03172419757460363,0.02873858446007349,-0.05093719704989999,-11.902616015796857
54,40,0,0.031305637174847224,0.03282673647388538,-0.0524265623670498,-10.52089117521697
54,40,10,0.030779328360706314,0.0361186726150961,-0.05380424114252499,-9.308043053640652
54,40,20,0.030182906278937646,0.038993483651829836,-0.05512098289003959,-8.180571463168791
54,40,30,0.029532324448395923,0.041636055232803254,-0.056341472164689155,-7.085235432244075
54,40,40,0.028854364655698066,0.04397934016745312,-0.057506810077256866,-6.056059929102981
54,40,50,0.028192127396035993,0.046197461749167064,-0.05857679377592228,-5.051951777995373
54,40,60,0.027592800405654545,0.048225890752604,-0.05956377613467621,-4.112804378662619
54,40,70,0.02707280606353911,0.05005643175015185,-0.06051400413540812,-3.2668708573846255
54,40,80,0.026620216739693194,0.05174827855286944,-0.061419018182512976,-2.4830496750585787
54,40,90,0.02623857637517114,0.0533088851005571,-0.06223766924366911,-1.7542756935694594
54,40,100,0.02592688812284091,0.05472135879715518,-0.0630164860853686,-1.105944475240877
54,50,-100,0.036646656837002016,-0.01953690557638747,-0.02155033000017553,-26.30035579213849
54,50,-90,0.036418795211550524,-0.015054311900882578,-0.027736366549333952,-25.511863584364875
54,50,-80,0.0361850353631835,-0.010060691371383768,-0.03348616456750155,-24.525083419280254
54,50,-70,0.03597963128489656,-0.004670906893047363,-0.03828717864550866,-23.330434772241208
54,50,-60,0.035812744350176055,9.976773126928763E-4,-0.04205658397113019,-21.939856217778036
54,50,-50,0.035637035836048936,0.006690978061131908,-0.044935630143639806,-20.402591716737085
54,50,-40,0.035466351324261056,0.012410413738914265,-0.04733978047393324,-18.781335847707094
54,50,-30,0.03526925029030978,0.018086715662929787,-0.04923989439779111,-17.087477415062594
54,50,-20,0.03502266014630469,0.023585337167755488,-0.050943660545449757,-15.396435596403784
54,50,-10,0.03466892709821156,0.02833075659034655,-0.05244469735583897,-13.849422921437434
54,50,0,0.03422004591881924,0.0322994569999298,-0.053822311764891495,-12.472272772289795
54,50,10,0.03364984360534285,0.035506754493296024,-0.055134265902030896,-11.25505306108877
54,50,20,0.03301826363659662,0.03833186312500157,-0.056366664577080595,-10.117304278162099
54,50,30,0.03233954007105921,0.04092172940643766,-0.05752375005597099,-9.016679356526913
54,50,40,0.031617030786416735,0.04325986953703676,-0.05860464134702468,-7.956213823560629
54,50,50,0.030898048693937738,0.0454837743258083,-0.05959695971618595,-6.921470374398914
54,50,60,0.030201851739826983,0.04757281673218433,-0.06054816906143668,-5.928179966989157
54,50,70,0.02956771122319534,0.049488004269339275,-0.06144971113545122,-4.994503378004048
54,50,80,0.029020156809916237,0.05124720613214845,-0.06226381455817179,-4.1282653037703785
54,50,90,0.028544428937636163,0.05289178953244345,-0.06304577492786019,-3.3179440566661573
54,50,100,0.028153531389366104,0.05436945841980121,-0.06379788677520638,-2.6062183534806214
54,60,-100,0.03944571134171724,-0.01950499651945299,-0.027459195563727123,-28.574526660697288
54,60,-90,0.03920847589394678,-0.014962846251033989,-0.03314436326420259,-27.701256229385862
54,60,-80,0.03897601925643463,-0.009972237580385289,-0.03801380574094603,-26.611859321193652
54,60,-70,0.03878980021129955,-0.004614997737974889,-0.041864419485887705,-25.328787617978392
54,60,-60,0.03860583316120088,9.652267146201752E-4,-0.04483161683252608,-23.866314699122402
54,60,-50,0.03841253657331088,0.006587752208669431,-0.04730504623979951,-22.30163091179342
54,60,-40,0.038205027091399626,0.012226906992424942,-0.04922276096533854,-20.635141336760903
54,60,-30,0.03797790114641309,0.017868456696637506,-0.050942719700132165,-18.915565902066916
54,60,-20,0.03772006567448144,0.023275617697373355,-0.05245721380175755,-17.219041727591947
54,60,-10,0.03735628194036192,0.027898619269485996,-0.05384546250321366,-15.691354489161439
54,60,0,0.036873796723482434,0.03175048337613333,-0.055143642254106784,-14.322876181960527
54,60,10,0.03627774705910365,0.03487440595804216,-0.05637935725626191,-13.1096834909424
54,60,20,0.035625721089528196,0.03765424343833399,-0.05753254439310906,-11.960737768762568
54,60,30,0.03491647129592455,0.040191115852497926,-0.05862387344417489,-10.850394026637709
54,60,40,0.034169626305483466,0.04250679593462025,-0.05962531358829086,-9.779127479236957
54,60,50,0.03340811762236333,0.04472156490763293,-0.0605771503219518,-8.730248834873107
54,60,60,0.03263698144354892,0.04682769718197167,-0.061474115921032274,-7.6873019044223705
54,60,70,0.03189298568584548,0.04880612012042437,-0.06229305700681506,-6.672287303614272
54,60,80,0.0312249814839639,0.0506479777160805,-0.0630764597531768,-5.7206286797842125
54,60,90,0.03064330090588641,0.052365125732050224,-0.06382926023103141,-4.840347821528682
54,60,100,0.030133916237217142,0.0539234846765894,-0.06455928095811997,-4.040210395152779
54,70,-100,0.041857396299558786,-0.01937228255876743,-0.03275018663695419,-30.561529204565446
54,70,-90,0.04162178809771112,-0.014787614305320922,-0.03764625599932958,-29.58258014458089
54,70,-80,0.041398258124456445,-0.009862010965387738,-0.04159287948613541,-28.41041902380194
54,70,-70,0.04121295946277348,-0.004561457932631924,-0.0446551956578729,-27.05851233018421
54,70,-60,0.04105276602004789,9.23171210476042E-4,-0.04721074299464143,-25.598356394178456
54,70,-50,0.04087948240698361,0.0064506273351975715,-0.04917482756940333,-24.018969776903198
54,70,-40,0.04068604682519674,0.012042130527109373,-0.050918671620812886,-22.35359756936994
54,70,-30,0.04046677759573816,0.01764003109220831,-0.05246436916438452,-20.630692900027057
54,70,-20,0.04020162850521544,0.022939845240488962,-0.05385820097216995,-18.952727678313305
54,70,-10,0.03981071019253196,0.02745267664219916,-0.055146903865867146,-17.430809912397397
54,70,0,0.03929011715735244,0.0311811248035267,-0.05638122946142024,-16.072715595942814
54,70,10,0.03865353871575563,0.034220061636303575,-0.05753524091581972,-14.856199331482774
54,70,20,0.037961460648254494,0.03694967623733663,-0.05863699566731275,-13.699012319688384
54,70,30,0.03723096915085875,0.03941207603894407,-0.05965186079721075,-12.596776869273697
54,70,40,0.03646042267885018,0.04170582888948409,-0.06060198602115373,-11.516719541318055
54,70,50,0.03567622436705285,0.04392233287360816,-0.06149023327940588,-10.432020309973948
54,70,60,0.0348864004019793,0.04602142423294768,-0.06232134597172089,-9.370445372612277
54,70,70,0.03410220799461106,0.048034491014903605,-0.06310505069328799,-8.32700446711101
54,70,80,0.033361293614829014,0.04995163769571705,-0.06385569345942795,-7.315258637951037
54,70,90,0.032689433616635885,0.051752422037453394,-0.0645830886819729,-6.36250602836066
54,70,100,0.03208827945165287,0.053385074460673046,-0.06527855573994187,-5.490326132762524
54,80,-100,0.043904056290457204,-0.019116631026553182,-0.03716481752060168,-32.23612340216861
54,80,-90,0.043700007364897174,-0.014581897382217704,-0.041208932757682566,-31.186044768730447
54,80,-80,0.04349427370735649,-0.009743583531331241,-0.04440986153168198,-29.96654077889327
54,80,-70,0.04334933785541689,-0.0045203391926072365,-0.04706180852126143,-28.620440315637957
54,80,-60,0.043211925037361446,8.704457313253741E-4,-0.049104010483854564,-27.147902460026692
54,80,-50,0.043059283749212675,0.006332230682554621,-0.05088378976074548,-25.58328869448991
54,80,-40,0.04289527671334687,0.011877743651221203,-0.05245792786730462,-23.927726910532684
54,80,-30,0.04270376498353922,0.017416399401871577,-0.05386284704155679,-22.223305963992505
54,80,-20,0.04244200229477323,0.022600863144263877,-0.05515128289127241,-20.567455215375603
54,80,-10,0.04204303076750649,0.026998972680763917,-0.05638273326707228,-19.06968164578529
54,80,0,0.04150959521874597,0.03060502790257203,-0.057534958107614685,-17.733537621136957
54,80,10,0.04087324019222376,0.03355154480792518,-0.0586389865813705,-16.537916219210356
54,80,20,0.04018413785158521,0.036227980000930526,-0.05967473552984782,-15.39407945720074
54,80,30,0.0394393883576216,0.038634411528320686,-0.06061666566398627,-14.28902327879866
54,80,40,0.03866530946770692,0.040907415967355115,-0.06150100877458135,-13.192889206242782
54,80,50,0.03787455124936259,0.04311430434212592,-0.06234461830189597,-12.09869672483186
54,80,60,0.03707928453926809,0.045205061590550426,-0.06313056982365634,-11.030582176137658
54,80,70,0.036286058720517905,0.047221676511885066,-0.06387988624126281,-9.977233493287853
54,80,80,0.035487998414775485,0.049195352540495056,-0.06459846354751056,-8.921091680865024
54,80,90,0.034739805505101286,0.05104992690005256,-0.06529343760186729,-7.906464885627707
54,80,100,0.03404399658935591,0.05275510738303111,-0.06595427139049374,-6.965522105295969
54,90,-100,0.04575226919043244,-0.01875190770016871,-0.04071459851234953,-33.6722987889099
54,90,-90,0.045599865430880376,-0.01435282918136584,-0.04407087297373867,-32.61291676064791
54,90,-80,0.04543970266246368,-0.009645570620583077,-0.046853750619927886,-31.416057995246785
54,90,-70,0.045313649664021065,-0.004493086292429779,-0.04900368426227022,-30.052679354318204
54,90,-60,0.04520495099688678,8.232707116765622E-4,-0.05082577845580945,-28.59875400137193
54,90,-50,0.045085543980750306,0.006224674111940752,-0.05242925369239854,-27.05170203886335
54,90,-40,0.044942128922006185,0.011729724226301743,-0.05385199185813573,-25.403744303407883
54,90,-30,0.04476999516498141,0.01721686810369764,-0.05515307404536151,-23.712969143036705
54,90,-20,0.04453099401327069,0.022288503055275726,-0.056385550781894264,-22.095021503930607
54,90,-10,0.04416893778531241,0.02654253113456571,-0.057532732962461176,-20.648674766040354
54,90,0,0.04365436623530095,0.03001615413778261,-0.0586372464062254,-19.35727439178272
54,90,10,0.04301661507627902,0.03288454518285607,-0.0596886972868742,-18.18413927177353
54,90,20,0.04232806637989423,0.03551379835420711,-0.060623680974202905,-17.03292799657625
54,90,30,0.04157638198179334,0.03786045364355367,-0.06150660457974771,-15.925551161459127
54,90,40,0.040788407912955266,0.04011322134909035,-0.06236181704088467,-14.826120141909561
54,90,50,0.03998773587838379,0.04228909307378697,-0.06314938800201444,-13.732436691448349
54,90,60,0.03916865441242499,0.044375660656755,-0.06389737221066857,-12.647054426478029
54,90,70,0.038347703517345344,0.04640162797047165,-0.06460974231200163,-11.568395723960009
54,90,80,0.0375371306387767,0.048379807350030085,-0.0653019839001139,-10.494606842988297
54,90,90,0.03673063991915069,0.05028758386124207,-0.06597218597911474,-9.440943518137946
54,90,100,0.035981963899267326,0.052038009956093485,-0.06661258905892455,-8.45758622409371
54,100,-100,0.04740770593406171,-0.018355442066344246,-0.043624915579128336,-34.93592642970927
54,100,-90,0.0472793773853578,-0.014126932646749841,-0.046566332520815414,-33.89886015351032
54,100,-80,0.04717703616796034,-0.009552730442383788,-0.0488624794865326,-32.72506451538326
54,100,-70,0.04709592663580481,-0.004479529553083472,-0.05074406748973453,-31.384084519061012
54,100,-60,0.047022448140153085,7.830272331024311E-4,-0.05238798191665668,-29.947680037672434
54,100,-50,0.04692561471934072,0.00613882160606311,-0.05382844796969912,-28.40978683560595
54,100,-40,0.046810832062461186,0.011604127194323416,-0.05515493013842375,-26.776989579605164
54,100,-30,0.04667532497400974,0.01704270475950407,-0.05638987074613305,-25.111331717699972
54,100,-20,0.04646774859673954,0.02200340605785464,-0.05753780300004017,-23.53158063933936
54,100,-10,0.04613797914216514,0.026118358545970888,-0.05863913043522412,-22.14145404001975
54,100,0,0.04565522207868496,0.029435693021303857,-0.059687674257297214,-20.904995965285913
54,100,10,0.045038112351606936,0.03221113435544748,-0.06062459770191736,-19.744661842020918
54,100,20,0.04434254913550504,0.03479205391757187,-0.0615025889224171,-18.59594703152971
54,100,30,0.04358809345101981,0.03709348167446473,-0.062363656733719006,-17.49853338169641
54,100,40,0.04281140873041843,0.03930864962793487,-0.06316168558058251,-16.408356668715562
54,100,50,0.04200855099987321,0.041463054445172016,-0.06390847211039596,-15.312860790245978
54,100,60,0.0411838319410177,0.0435391977654745,-0.06461716565620612,-14.221026208247196
54,100,70,0.04035990900690524,0.04557189831831689,-0.065308610738634,-13.130373049603236
54,100,80,0.03954017544063309,0.04756266454206951,-0.0659865998818155,-12.047622744097064
54,100,90,0.03872876611351384,0.0494643333280693,-0.06663027729103918,-10.994402899167513
54,100,100,0.03792914816200228,0.05127387253498481,-0.06725413485167087,-9.969033355659507
55,-100,-100,-0.03723201037007924,-0.01793916495607884,0.043205049195646134,18.433677183571827
55,-100,-90,-0.03764492062439597,-0.013502171121430862,0.04129032661574485,19.594564847980354
55,-100,-80,-0.03796459876252846,-0.008315708050809886,0.039052825678403805,20.92797378650813
55,-100,-70,-0.03821411258858208,-0.0025129029470564706,0.036474232930962185,22.419399214896785
55,-100,-60,-0.03840980842503227,0.003512001911779027,0.033491837066724886,23.96310516132168
55,-100,-50,-0.03851645732096996,0.009622596065115962,0.030317037612912913,25.499914688031417
55,-100,-40,-0.03849706918898344,0.01573777142787449,0.026896378861715493,26.963888916694522
55,-100,-30,-0.03835055755151345,0.02184179746570538,0.023209983006776506,28.338199102218503
55,-100,-20,-0.038081240230882,0.027838669253252832,0.0192468717936114,29.591056601861386
55,-100,-10,-0.03778146032169687,0.033235315914987636,0.014735860760594018,30.59107186280035
55,-100,0,-0.03747981416353067,0.037813529036541164,0.009735243823291008,31.260005288329676
55,-100,10,-0.03724255314640288,0.04138864519233125,0.004247784664853379,31.56061446903679
55,-100,20,-0.037043508834858754,0.04417323562632171,-0.0016451727893571524,31.554508504744327
55,-100,30,-0.03684859295293207,0.04648334592861102,-0.0074695088069790805,31.397709377185144
55,-100,40,-0.03665802467432996,0.04837023441472487,-0.013234044734950592,31.111005408432867
55,-100,50,-0.03645297374454062,0.05005921536348172,-0.01892378445761705,30.760494492636973
55,-100,60,-0.036206547584618436,0.051533815588406175,-0.02439023817384872,30.35034447671792
55,-100,70,-0.035832508474693645,0.05291434676148503,-0.029073910659035276,29.962840401759287
55,-100,80,-0.03534312025328654,0.05422312330656925,-0.032989144961851485,29.607686532848792
55,-100,90,-0.03472793190003414,0.055467921367958556,-0.03613539452419346,29.28792818123075
55,-100,100,-0.03404491010408735,0.05662764425673185,-0.038924673362062435,28.957131436068124
55,-90,-100,-0.03454672100560161,-0.018264678936170117,0.04144704153712513,16.742418547954934
55,-90,-90,-0.03496344171818576,-0.013665195861208887,0.03929115836893578,17.929826388581645
55,-90,-80,-0.035286894645464584,-0.008359955920761303,0.03673431183105723,19.266923123858934
55,-90,-70,-0.03552788714974639,-0.0024472798317750084,0.03378912153709434,20.751502481423117
55,-90,-60,-0.03567612344529423,0.003647789620293052,0.030549167838552133,22.262160293181186
55,-90,-50,-0.03569782877947713,0.009802278401612415,0.02704145545203349,23.72220457624062
