IB (A),IA (A),ang (deg),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb)
6,8,0,-0.04236041857816474,0.03697029292396349,0.004768989276020297
7,8,0,-0.04233718264538649,0.03734717593871692,0.004181568577547419
8,8,0,-0.042314179824330785,0.037708892094483006,0.0035926020216789337
9,8,0,-0.04229056268339097,0.03806250346623418,0.0030072208651837776
10,8,0,-0.0422666955385371,0.038410326326047566,0.002426109010071743
-10,9,0,-0.04234263691296536,0.02998782222845471,0.013704323512461947
-9,9,0,-0.0423270683464794,0.030474243652431943,0.013109883416191149
-8,9,0,-0.042311493603494114,0.030959773012833886,0.012514831766607478
-7,9,0,-0.042295297132028946,0.031439894002732095,0.011918965636827362
-6,9,0,-0.04227832138555999,0.03191534059615004,0.011321680596150243
-5,9,0,-0.0422613227216753,0.03238915282131457,0.010724335820291723
-4,9,0,-0.042244068303422505,0.03285883805369956,0.010127815164050875
-3,9,0,-0.04222757243350607,0.033309965809250795,0.009532402675115702
-2,9,0,-0.04220902142767984,0.033749352165230465,0.008936265878654454
-1,9,0,-0.04219125055553352,0.03418513766742266,0.008339687235192732
0,9,0,-0.042173004080156035,0.03461875967397581,0.0077449379926246165
1,9,0,-0.04215305979415066,0.03504143798629745,0.007149023417144868
2,9,0,-0.042133112379183754,0.035443127214477205,0.006557272616991156
3,9,0,-0.04211233250325525,0.03583650610738088,0.005964818907323209
4,9,0,-0.04209060513226277,0.03622586166191405,0.005372154496745851
5,9,0,-0.042067804352969154,0.036613809013244424,0.0047803376946907875
6,9,0,-0.04204520705070622,0.03700030038017624,0.004190749580749225
7,9,0,-0.04202230048438818,0.03737729445885962,0.003599875491600534
8,9,0,-0.041999371864247105,0.03773860757810182,0.0030136963510221495
9,9,0,-0.041975987700733776,0.03809234920790134,0.002431639425069468
10,9,0,-0.04195172572154039,0.038439328469251924,0.0018531608670946653
-10,10,0,-0.04202840070295545,0.030016535252294786,0.013123106572604378
-9,10,0,-0.042012203548097204,0.03050310985074815,0.012527573206375618
-8,10,0,-0.04199527947609737,0.03098899594397815,0.011931155713682348
-7,10,0,-0.041978403662082525,0.03146913614753076,0.011334034164119409
-6,10,0,-0.04196110919696254,0.03194434659863585,0.010736241699453489
-5,10,0,-0.04194408771413005,0.03241825359414906,0.010139343673168896
-4,10,0,-0.04192655502836935,0.032887735968554786,0.00954355741313228
-3,10,0,-0.04190879150441027,0.03333885029248302,0.00894745118487105
-2,10,0,-0.04189110797037857,0.033778504074378976,0.008350445514050127
-1,10,0,-0.041872887985291936,0.0342141664675306,0.007755439323275617
0,10,0,-0.04185341112040066,0.03464840335630835,0.007160892569615233
1,10,0,-0.041833205917176486,0.03507087764683562,0.00656627000300647
2,10,0,-0.04181257843239236,0.035472270618423715,0.005973082799688863
3,10,0,-0.04179205680052778,0.03586612632629892,0.005380442216747196
4,10,0,-0.04177054036794212,0.03625602029517733,0.0047884474907806404
5,10,0,-0.04174839022067061,0.03664443877102326,0.00419709916490972
6,10,0,-0.04172594585459196,0.037030143563015025,0.003607081381583493
7,10,0,-0.041703351429064,0.0374071179601565,0.003020292356433004
8,10,0,-0.041679767692761056,0.03776807032294516,0.002437373243868699
9,10,0,-0.04165503274730777,0.03812143402327894,0.0018576128812165342
10,10,0,-0.041628943672546374,0.03846863755851021,0.001278199027849195
-10,-10,1,-0.04728987624442828,0.02943877558753207,0.023886507942529046
-9,-10,1,-0.047287418873036315,0.029921599830988372,0.023390844360263428
-8,-10,1,-0.047285018153520444,0.03040340224694699,0.02289046330520011
-7,-10,1,-0.04728262040723231,0.030882030092564794,0.022381692259048496
-6,-10,1,-0.04728017023122709,0.03135501073865392,0.021868060588504205
-5,-10,1,-0.04727759126971297,0.0318253306820994,0.021345267380335296
-4,-10,1,-0.047274411087222114,0.03229373894052076,0.020811836016753595
-3,-10,1,-0.04727143190190133,0.03274836895508969,0.020274980110331374
-2,-10,1,-0.04726911815580284,0.033186653492211046,0.019732744075665307
-1,-10,1,-0.047267629149162556,0.033615755890338515,0.01916707572160486
0,-10,1,-0.04726571518478012,0.034043667596377496,0.01859441857436383
1,-10,1,-0.04726350754826122,0.034466703034417866,0.01801795154669868
2,-10,1,-0.04726011321271026,0.034871719480553696,0.017439802137539092
3,-10,1,-0.047256099335261474,0.03526513240141419,0.016859403184401718
4,-10,1,-0.04725039656046704,0.03565410892512825,0.016276811781017055
5,-10,1,-0.04724422978459008,0.036041685058170146,0.01569256107328669
6,-10,1,-0.04723783201776464,0.03642955540804737,0.015107125486726882
7,-10,1,-0.047230719043049575,0.03681100378071814,0.014521665915966552
8,-10,1,-0.0472221600720869,0.037177221253218366,0.013937292495217494
9,-10,1,-0.0472132790104184,0.03752913894997127,0.013353757727068599
10,-10,1,-0.04720251261853239,0.03787500131897908,0.012768790865621707
-10,-9,1,-0.047085632992859686,0.029470381519892768,0.023420198349336833
-9,-9,1,-0.047083413048144146,0.0299532321371368,0.022919710095276873
-8,-9,1,-0.04708091522355851,0.030436077110764084,0.022410624590433362
-7,-9,1,-0.04707795378223139,0.030914679836361616,0.02189641113475397
-6,-9,1,-0.047074520233810625,0.0313878169803541,0.02137449287796019
-5,-9,1,-0.04707170215634131,0.031857512895437846,0.02084227917189285
-4,-9,1,-0.04706917320685976,0.03232662601985166,0.020304883462752374
-3,-9,1,-0.047065675687863656,0.03278018289103257,0.01976111455942423
-2,-9,1,-0.04706374427090892,0.0332159972505245,0.019194600439219087
-1,-9,1,-0.04706010867428216,0.03364507316152851,0.018620984878930474
0,-9,1,-0.04705503626446996,0.034073366787248566,0.018043344514556567
1,-9,1,-0.047050189464008615,0.03449622361157155,0.0174643731649165
2,-9,1,-0.04704418999149544,0.03490071932749425,0.016883033482394658
3,-9,1,-0.04703760697529755,0.03529440033352301,0.01629975781511198
4,-9,1,-0.04703102097658004,0.03568358651291626,0.015715582467656107
5,-9,1,-0.047024461864710224,0.03607113394982585,0.015130281248105672
6,-9,1,-0.04701788359296567,0.036458194346207964,0.014544653969356842
7,-9,1,-0.047011871716846086,0.036840843876213426,0.0139592595716844
8,-9,1,-0.04700460094680242,0.037207364943124176,0.013375236268257944
9,-9,1,-0.046996704916524246,0.03756010631322273,0.012789760495034098
10,-9,1,-0.046987132418526714,0.03790728945687988,0.012203609920718768
-10,-8,1,-0.04687586661118278,0.029501888530912977,0.02294865220029735
-9,-8,1,-0.04687263058992105,0.029984415803550067,0.022439304055378518
-8,-8,1,-0.04686955840726128,0.03046767293883445,0.02192525689251931
-7,-8,1,-0.04686612464968724,0.030947322808096207,0.02140490926193245
-6,-8,1,-0.046863242870354815,0.03141956634030684,0.02086983417792173
-5,-8,1,-0.046859993563707784,0.03188943874719052,0.02033325600124558
-4,-8,1,-0.04685537684594265,0.03235769420124232,0.019788577734802658
-3,-8,1,-0.04685052716824107,0.03281013568166342,0.019220393389636128
-2,-8,1,-0.04684545295096464,0.033245728778146556,0.018645745376032082
-1,-8,1,-0.04684016626442083,0.03367518557917304,0.018068224994349655
0,-8,1,-0.046833527649295326,0.03410351031829609,0.017488137507520044
1,-8,1,-0.04682618666172198,0.03452615608874291,0.016905726796049816
2,-8,1,-0.04681907874924593,0.03493018435028017,0.016322411036347344
3,-8,1,-0.04681215101209659,0.03532366925732266,0.015738375108594427
4,-8,1,-0.04680469830549384,0.035713012050710154,0.01515298922525446
5,-8,1,-0.046797653983399155,0.03610047455220758,0.01456720828678432
6,-8,1,-0.04679125283390118,0.03648741162577654,0.013981661713689374
7,-8,1,-0.046785297072519355,0.036870024462005116,0.013397026030275263
8,-8,1,-0.04677766490476964,0.0372360513216118,0.012811006209442786
9,-8,1,-0.04676917551339169,0.03758898225570772,0.012224412232993913
10,-8,1,-0.04676081515064906,0.03793794685305177,0.011637735073520351
-10,-7,1,-0.04665081126722898,0.029532580222041128,0.022466617620062048
-9,-7,1,-0.04664728651270406,0.03001541508540937,0.021953506877094756
-8,-7,1,-0.04664395782010456,0.030498712267292033,0.021431796539804655
-7,-7,1,-0.04663955583038413,0.030978275942707422,0.020897313697391586
-6,-7,1,-0.046634470781809684,0.031451066877278125,0.02035958827766389
-5,-7,1,-0.04662803360385842,0.03192091036123147,0.01981376730506027
-4,-7,1,-0.04662290404525807,0.03238773660876145,0.019245070032232543
-3,-7,1,-0.04661761462939737,0.03283982482631021,0.01866993596302944
-2,-7,1,-0.04661155957013877,0.033275338514030986,0.018091619920299014
-1,-7,1,-0.046604500367515955,0.03370593452145921,0.01751050908365883
0,-7,1,-0.04659607874479208,0.03413343984521811,0.01692804264517171
1,-7,1,-0.04658837479619648,0.03455591205730178,0.016344558117204495
2,-7,1,-0.04658150048890606,0.0349593551771875,0.015760337682771873
3,-7,1,-0.04657331749289231,0.03535300406768292,0.015175101635676763
4,-7,1,-0.04656673812627883,0.0357423753387968,0.014589246507338068
5,-7,1,-0.046558449687352434,0.03612965680170008,0.014003453224032528
6,-7,1,-0.04655066990931751,0.036516424259896776,0.01341844184699601
7,-7,1,-0.04654348832969375,0.03689794328952485,0.012831552139129414
8,-7,1,-0.046535876326537405,0.03726374994328053,0.012244581048119955
9,-7,1,-0.04652740316955877,0.03761801980943319,0.011656799738916581
10,-7,1,-0.04651757755268906,0.037966785988313004,0.011069219869226436
-10,-6,1,-0.04641426528359218,0.029562896205639032,0.02198057239627481
-9,-6,1,-0.04640850834615986,0.030046878034552516,0.021458543242852585
-8,-6,1,-0.046402461251475305,0.030529740139766545,0.020922741571350538
-7,-6,1,-0.04639642892191214,0.031009656281116675,0.020384777372427765
-6,-6,1,-0.04639048454774849,0.031481977508493,0.01983834488727146
-5,-6,1,-0.04638542807443776,0.03195078772340504,0.01926921172537694
-4,-6,1,-0.04638007427538369,0.03241782176906414,0.018693142654706965
-3,-6,1,-0.0463717645676807,0.03286910037256882,0.01811427932536996
-2,-6,1,-0.046364215093238875,0.033304971439857355,0.017532710442388324
-1,-6,1,-0.046356676291449725,0.0337352221478979,0.01694995847341267
0,-6,1,-0.0463488709218914,0.03416307983940597,0.016366371496453633
1,-6,1,-0.0463411466883763,0.03458538229164121,0.01578175891500092
2,-6,1,-0.046333596078443555,0.03498834782332509,0.015196861212162715
3,-6,1,-0.04632623336595632,0.035382163200069684,0.014610942639650014
4,-6,1,-0.0463187813739667,0.035771407798790275,0.01402506728597855
5,-6,1,-0.04631115796496546,0.036158740171596225,0.01343958296769212
6,-6,1,-0.0463029197184285,0.036545370328478606,0.01285201536179678
7,-6,1,-0.04629433795394871,0.03692554409893616,0.012264308077763969
8,-6,1,-0.04628604174190689,0.0372910154888119,0.011676366126188654
9,-6,1,-0.04627683168222862,0.03764566332045565,0.011087723658873274
10,-6,1,-0.0462667679191016,0.03799556873813389,0.010500641536693264
-10,-5,1,-0.046168849905442795,0.029593795737042752,0.021483882317853854
-9,-5,1,-0.04616339536247184,0.030079957147366818,0.020947804721154307
-8,-5,1,-0.04615723754761891,0.030561161916465494,0.02040979645320467
-7,-5,1,-0.046150985489931025,0.031040214534189717,0.019862549804391446
-6,-5,1,-0.04614501630100319,0.03151146412714341,0.019292192205057054
-5,-5,1,-0.04613809438953906,0.0319798924270476,0.01871512212901603
-4,-5,1,-0.04613068565378032,0.032446906315010494,0.018136291023995065
-3,-5,1,-0.0461235220828144,0.03289837136842289,0.017555076061382346
-2,-5,1,-0.046116416324584,0.033334439921925196,0.01697172076055264
-1,-5,1,-0.0461091653305403,0.033764557570346306,0.01638818921793047
0,-5,1,-0.04610142966930186,0.03419314947744001,0.015803346661161993
1,-5,1,-0.04609591888451876,0.03461499200629562,0.015219392189057586
2,-5,1,-0.04608586133736324,0.03501752815712379,0.014632634659496116
3,-5,1,-0.04607792572099644,0.03541131677315491,0.014046210607192586
4,-5,1,-0.046069856528322795,0.035800336306351016,0.01346037969310338
5,-5,1,-0.046061294646037906,0.036187647366242276,0.01287240374405294
6,-5,1,-0.046052921977115545,0.03657461888868787,0.012284197855257955
7,-5,1,-0.04604410999650665,0.03695505921936389,0.011695277211359283
8,-5,1,-0.04603352752805911,0.03732088370523798,0.011105417206256935
9,-5,1,-0.046022773766609085,0.037673867384052095,0.010518265134733385
10,-5,1,-0.046013648495318075,0.038028254759360176,0.009929181276529798
-10,-4,1,-0.04592295806126746,0.029625953085859733,0.020973070719218945
-9,-4,1,-0.04591660425824174,0.030108971478661,0.020434420436684468
-8,-4,1,-0.045909969464263164,0.03059236087855573,0.019886191079931597
-7,-4,1,-0.04590329729345745,0.03106964793139312,0.0193145533270155
-6,-4,1,-0.04589641699915986,0.03154088762706777,0.01873734474172755
-5,-4,1,-0.04588935998517183,0.03200923324759216,0.018158801577290443
-4,-4,1,-0.04588232263836354,0.03247737663017816,0.017577207616710507
-3,-4,1,-0.04587489350853793,0.03292759700312008,0.016993712438435487
-2,-4,1,-0.045867744170123105,0.033363531334944616,0.016410047314292703
-1,-4,1,-0.04586051344348769,0.03379357303713511,0.015825195896656628
0,-4,1,-0.04585268550385166,0.034222280916298066,0.015240034150134196
1,-4,1,-0.04584448502763185,0.03464475868780435,0.014653666427696522
2,-4,1,-0.04583631553002042,0.03504686907914382,0.014067529189426938
3,-4,1,-0.04582783769691511,0.03544060600236224,0.013480964624573903
4,-4,1,-0.04581882813594549,0.03582934920273143,0.012892670943414494
5,-4,1,-0.04580907065362777,0.03621681293573563,0.01230372055508502
6,-4,1,-0.04579902104252401,0.03660394356524279,0.011713784212288327
7,-4,1,-0.045788035673261084,0.03698366405682931,0.011123382452906396
8,-4,1,-0.04577490002380528,0.037347759114340746,0.010534464696789564
9,-4,1,-0.04576057950812247,0.03770307282229217,0.009945971616560469
10,-4,1,-0.045746143952692386,0.038054203280448486,0.009357116254825406
-10,-3,1,-0.045674712277809074,0.02965628413231563,0.020458362148930213
-9,-3,1,-0.04566776978738399,0.030141300279437813,0.019909360973762807
-8,-3,1,-0.04566082511667144,0.0306205668866024,0.01933701003055291
-7,-3,1,-0.04565421869936693,0.031098762766053254,0.018759862972298407
-6,-3,1,-0.04564739843974042,0.031570111939099345,0.018181293548453204
-5,-3,1,-0.04564050658968081,0.03203939063113827,0.017599839516032872
-4,-3,1,-0.045632891720353286,0.032506687764722715,0.017015726285339098
-3,-3,1,-0.04562508160066282,0.032956820284235404,0.016431703904838564
-2,-3,1,-0.045617737804647486,0.03339272019021433,0.015846761277217965
-1,-3,1,-0.045609983996989366,0.03382287870985685,0.015261392977374645
0,-3,1,-0.045602081895896845,0.034251740747798506,0.014675155924191002
1,-3,1,-0.0455933795344454,0.034674177719678574,0.01408857835704229
2,-3,1,-0.04558449426281093,0.03507656873780297,0.013501245124841361
3,-3,1,-0.045574832320998813,0.0354699480532221,0.012912229868264794
4,-3,1,-0.04556439119814484,0.03585884894115916,0.01232298640521714
5,-3,1,-0.04555274028820836,0.03624648894197431,0.011732463550599153
6,-3,1,-0.04553889784093833,0.03663310105906738,0.011140602064097038
7,-3,1,-0.04552437276024801,0.03701258570469654,0.010549747400912406
8,-3,1,-0.04550982964019548,0.03737745616239228,0.009960739226511863
9,-3,1,-0.04549538715663664,0.037732491324860874,0.009372064873437575
10,-3,1,-0.0454809353113843,0.0380832512610796,0.008783321960790616
-10,-2,1,-0.04542333408527721,0.029686778166401515,0.019932143856013235
-9,-2,1,-0.04541713599044722,0.030168196347531692,0.019359387607600597
-8,-2,1,-0.04541076950079478,0.030649930391994644,0.01878187869668195
-7,-2,1,-0.04540435040248928,0.031127538069169614,0.018203494599084647
-6,-2,1,-0.0453972171977148,0.031599615101283084,0.017621729612662687
-5,-2,1,-0.04539011327366992,0.03206943725239682,0.017038174003149806
-4,-2,1,-0.04538217187157303,0.03253662429549563,0.016453262747879296
-3,-2,1,-0.045374127494098596,0.032986251451687605,0.015868144053940693
-2,-2,1,-0.045366080744720955,0.033421482075526275,0.015282826297060102
-1,-2,1,-0.04535816488827531,0.033852623611207264,0.014696601136657338
0,-2,1,-0.04534863958949804,0.03428160685211405,0.014109172312800004
1,-2,1,-0.04533883193572007,0.03470391106001627,0.013521282891483181
2,-2,1,-0.04532815528841676,0.035106089547701544,0.012931511021865558
3,-2,1,-0.045316005554219475,0.03549967761665516,0.012341031498209091
4,-2,1,-0.045302146323302483,0.03588944576025114,0.011749307293511951
5,-2,1,-0.04528746871757249,0.036277695721984124,0.011156441954515296
6,-2,1,-0.04527304279008619,0.0366633496781996,0.010565347099920288
7,-2,1,-0.045258376542173656,0.03704245563485751,0.009976263908542598
8,-2,1,-0.045243854892921154,0.037407094353844934,0.009387129454154337
9,-2,1,-0.04522943688201267,0.0377618785792085,0.008798064363142134
10,-2,1,-0.04521498590968416,0.03811203589249675,0.008209135367389086
-10,-1,1,-0.045169817249075754,0.02971362766138652,0.01938148769875294
-9,-1,1,-0.04516367128331039,0.030196667471601314,0.018804085839870154
-8,-1,1,-0.04515696394841821,0.030679038573111026,0.018224880068808326
-7,-1,1,-0.04514996367346263,0.031156193577208113,0.017643595504105738
-6,-1,1,-0.0451432003366941,0.03162874317856348,0.017059758698502285
-5,-1,1,-0.045135527089878946,0.03209872485765282,0.016475097176450387
-4,-1,1,-0.0451274356731471,0.03256595393991577,0.01588935029704026
-3,-1,1,-0.04511858030221407,0.03301537069538561,0.01530329684060778
-2,-1,1,-0.04511009131514161,0.03345126889428501,0.014716770562647181
-1,-1,1,-0.045100341211777834,0.033881867130671886,0.014129208881593873
0,-1,1,-0.04508838354152663,0.03431170316256776,0.01354038805657263
1,-1,1,-0.0450761352969582,0.03473393758353418,0.01294974913461646
2,-1,1,-0.0450628738007816,0.035137216058236144,0.012357820904244164
3,-1,1,-0.04504849297914717,0.035530754970938716,0.011765563062577925
4,-1,1,-0.045033963142844066,0.03592022592570288,0.01117311432103847
5,-1,1,-0.04501973771787482,0.03630849777933106,0.010580670120479892
